month,year,Product Card Id,Product Price,Category Name,Department Name,Market,Order Item Quantity
12,2017,1363,215.8200073,Women's Clothing,Apparel,Pacific Asia,1
1,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,1
1,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
2,2018,1363,215.8200073,Women's Clothing,Apparel,Pacific Asia,1
12,2017,1363,215.8200073,Women's Clothing,Apparel,Pacific Asia,1
10,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,1
12,2017,1363,215.8200073,Women's Clothing,Apparel,Pacific Asia,1
12,2017,1363,215.8200073,Women's Clothing,Apparel,Pacific Asia,1
3,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,1
2,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,1
2,2018,1363,215.8200073,Women's Clothing,Apparel,Pacific Asia,1
12,2017,1347,59.08000183,Baby ,Apparel,Pacific Asia,1
3,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
1,2018,1353,461.480011,Crafts,Apparel,Pacific Asia,1
12,2017,1363,215.8200073,Women's Clothing,Apparel,Pacific Asia,1
3,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
1,2018,1363,215.8200073,Women's Clothing,Apparel,Pacific Asia,1
12,2017,1350,357.1000061,Children's Clothing,Apparel,Pacific Asia,1
2,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
12,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
9,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
2,2018,1363,215.8200073,Women's Clothing,Apparel,Pacific Asia,1
12,2015,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
12,2015,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
9,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,1
12,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
9,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
1,2018,1357,210.8500061,Men's Clothing,Apparel,Pacific Asia,1
1,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,1
12,2017,1350,357.1000061,Children's Clothing,Apparel,Pacific Asia,1
12,2017,1353,461.480011,Crafts,Apparel,Pacific Asia,1
12,2017,1353,461.480011,Crafts,Apparel,Pacific Asia,1
12,2015,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
2,2018,1363,215.8200073,Women's Clothing,Apparel,Pacific Asia,1
9,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,1
10,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
1,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
11,2017,1357,210.8500061,Men's Clothing,Apparel,Pacific Asia,1
12,2015,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
11,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
3,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
2,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
1,2018,1353,461.480011,Crafts,Apparel,Pacific Asia,1
11,2017,1357,210.8500061,Men's Clothing,Apparel,Pacific Asia,1
12,2015,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
1,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,1
3,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,1
1,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,1
1,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,1
2,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,1
2,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,1
3,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,1
12,2015,627,39.99000168,Shop By Sport,Golf,Pacific Asia,1
1,2017,627,39.99000168,Shop By Sport,Golf,Pacific Asia,1
9,2016,564,30.0,Girls' Apparel,Golf,Pacific Asia,1
12,2015,502,50.0,Women's Apparel,Golf,Pacific Asia,1
1,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,1
12,2016,627,39.99000168,Shop By Sport,Golf,Pacific Asia,1
12,2015,502,50.0,Women's Apparel,Golf,Pacific Asia,1
12,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,1
2,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,1
4,2016,627,39.99000168,Shop By Sport,Golf,Pacific Asia,1
10,2016,627,39.99000168,Shop By Sport,Golf,Pacific Asia,1
10,2015,627,39.99000168,Shop By Sport,Golf,Pacific Asia,1
3,2016,627,39.99000168,Shop By Sport,Golf,Pacific Asia,1
12,2015,885,24.98999977,Accessories,Outdoors,Pacific Asia,1
1,2018,1355,532.5800171,Garden,Outdoors,Pacific Asia,1
4,2016,886,24.98999977,Accessories,Outdoors,Pacific Asia,1
11,2015,810,19.98999977,Golf Balls,Outdoors,Pacific Asia,1
12,2015,823,51.99000168,Electronics,Outdoors,Pacific Asia,1
1,2018,1355,532.5800171,Garden,Outdoors,Pacific Asia,1
1,2018,1355,532.5800171,Garden,Outdoors,Pacific Asia,1
2,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
1,2016,1004,399.980011,Fishing,Fan Shop,Pacific Asia,1
12,2015,1004,399.980011,Fishing,Fan Shop,Pacific Asia,1
2,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
12,2015,1004,399.980011,Fishing,Fan Shop,Pacific Asia,1
12,2015,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
12,2015,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
4,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
12,2015,1004,399.980011,Fishing,Fan Shop,Pacific Asia,1
12,2015,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
1,2016,1004,399.980011,Fishing,Fan Shop,Pacific Asia,1
11,2015,1004,399.980011,Fishing,Fan Shop,Pacific Asia,1
3,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
3,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
10,2015,627,39.99000168,Shop By Sport,Golf,Europe,1
9,2017,957,299.980011,Camping & Hiking,Fan Shop,Europe,1
12,2016,957,299.980011,Camping & Hiking,Fan Shop,Europe,1
7,2015,957,299.980011,Camping & Hiking,Fan Shop,Europe,1
8,2015,1004,399.980011,Fishing,Fan Shop,Europe,1
8,2015,1004,399.980011,Fishing,Fan Shop,Europe,1
7,2017,957,299.980011,Camping & Hiking,Fan Shop,Europe,1
6,2017,957,299.980011,Camping & Hiking,Fan Shop,Europe,1
10,2015,957,299.980011,Camping & Hiking,Fan Shop,Europe,1
8,2017,957,299.980011,Camping & Hiking,Fan Shop,Europe,1
9,2015,1004,399.980011,Fishing,Fan Shop,Europe,1
8,2015,1004,399.980011,Fishing,Fan Shop,Europe,1
7,2015,1004,399.980011,Fishing,Fan Shop,Europe,1
8,2015,1004,399.980011,Fishing,Fan Shop,Europe,1
8,2017,957,299.980011,Camping & Hiking,Fan Shop,Europe,1
10,2017,1346,31.07999992,Books ,Book Shop,Europe,1
10,2017,1346,31.07999992,Books ,Book Shop,Europe,1
10,2017,1348,11.28999996,CDs ,Discs Shop,Europe,1
5,2015,191,99.98999786,Cardio Equipment,Footwear,LATAM,1
4,2015,191,99.98999786,Cardio Equipment,Footwear,LATAM,1
5,2015,191,99.98999786,Cardio Equipment,Footwear,LATAM,1
6,2017,191,99.98999786,Cardio Equipment,Footwear,LATAM,1
4,2015,403,129.9900055,Men's Footwear,Apparel,LATAM,1
1,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
3,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
3,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
5,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
3,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
6,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
3,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
5,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
3,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
6,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
3,2017,365,59.99000168,Cleats,Apparel,LATAM,1
5,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
5,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
4,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
3,2017,365,59.99000168,Cleats,Apparel,LATAM,1
5,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
2,2017,502,50.0,Women's Apparel,Golf,LATAM,1
3,2017,502,50.0,Women's Apparel,Golf,LATAM,1
4,2015,627,39.99000168,Shop By Sport,Golf,LATAM,1
3,2017,627,39.99000168,Shop By Sport,Golf,LATAM,1
4,2015,627,39.99000168,Shop By Sport,Golf,LATAM,1
3,2017,502,50.0,Women's Apparel,Golf,LATAM,1
5,2015,502,50.0,Women's Apparel,Golf,LATAM,1
4,2015,1004,399.980011,Fishing,Fan Shop,LATAM,1
1,2015,1004,399.980011,Fishing,Fan Shop,LATAM,1
4,2017,957,299.980011,Camping & Hiking,Fan Shop,LATAM,1
3,2017,957,299.980011,Camping & Hiking,Fan Shop,LATAM,1
1,2015,1004,399.980011,Fishing,Fan Shop,LATAM,1
2,2015,957,299.980011,Camping & Hiking,Fan Shop,LATAM,1
2,2017,957,299.980011,Camping & Hiking,Fan Shop,LATAM,1
4,2015,957,299.980011,Camping & Hiking,Fan Shop,LATAM,1
2,2017,957,299.980011,Camping & Hiking,Fan Shop,LATAM,1
2,2015,1004,399.980011,Fishing,Fan Shop,LATAM,1
1,2015,957,299.980011,Camping & Hiking,Fan Shop,LATAM,1
4,2015,1004,399.980011,Fishing,Fan Shop,LATAM,1
4,2015,1004,399.980011,Fishing,Fan Shop,LATAM,1
4,2017,957,299.980011,Camping & Hiking,Fan Shop,LATAM,1
5,2015,1004,399.980011,Fishing,Fan Shop,LATAM,1
4,2015,1004,399.980011,Fishing,Fan Shop,LATAM,1
11,2017,1356,293.0400085,Health and Beauty,Health and Beauty ,Pacific Asia,1
11,2015,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,1
10,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
2,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
3,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,1
11,2015,365,59.99000168,Cleats,Apparel,Pacific Asia,1
11,2015,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
1,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
2,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
2,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
3,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
11,2015,365,59.99000168,Cleats,Apparel,Pacific Asia,1
12,2015,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
12,2015,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
1,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
11,2015,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
2,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,1
12,2015,502,50.0,Women's Apparel,Golf,Pacific Asia,1
12,2016,572,39.99000168,Girls' Apparel,Golf,Pacific Asia,1
3,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
12,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
3,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
1,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
9,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
11,2015,1004,399.980011,Fishing,Fan Shop,Pacific Asia,1
11,2015,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
9,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
12,2015,1004,399.980011,Fishing,Fan Shop,Pacific Asia,1
1,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
9,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
1,2016,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
12,2017,1348,11.28999996,CDs ,Discs Shop,Pacific Asia,1
11,2017,1358,260.6499939,Music,Discs Shop,Pacific Asia,1
4,2016,93,24.98999977,Lacrosse,Fitness,USCA,1
8,2016,403,129.9900055,Men's Footwear,Apparel,USCA,1
4,2016,403,129.9900055,Men's Footwear,Apparel,USCA,1
5,2016,403,129.9900055,Men's Footwear,Apparel,USCA,1
5,2016,403,129.9900055,Men's Footwear,Apparel,USCA,1
8,2016,365,59.99000168,Cleats,Apparel,USCA,1
6,2016,365,59.99000168,Cleats,Apparel,USCA,1
9,2016,403,129.9900055,Men's Footwear,Apparel,USCA,1
7,2016,502,50.0,Women's Apparel,Golf,USCA,1
5,2016,893,24.98999977,Accessories,Outdoors,USCA,1
7,2016,957,299.980011,Camping & Hiking,Fan Shop,USCA,1
5,2016,957,299.980011,Camping & Hiking,Fan Shop,USCA,1
7,2016,957,299.980011,Camping & Hiking,Fan Shop,USCA,1
7,2016,957,299.980011,Camping & Hiking,Fan Shop,USCA,1
5,2016,957,299.980011,Camping & Hiking,Fan Shop,USCA,1
11,2016,191,99.98999786,Cardio Equipment,Footwear,Africa,2
1,2017,365,59.99000168,Cleats,Apparel,Africa,2
1,2017,502,50.0,Women's Apparel,Golf,Africa,2
10,2016,502,50.0,Women's Apparel,Golf,Africa,2
6,2015,365,59.99000168,Cleats,Apparel,Europe,2
7,2015,365,59.99000168,Cleats,Apparel,Europe,2
10,2015,502,50.0,Women's Apparel,Golf,Europe,2
6,2015,502,50.0,Women's Apparel,Golf,Europe,2
7,2015,627,39.99000168,Shop By Sport,Golf,Europe,2
10,2015,502,50.0,Women's Apparel,Golf,Europe,2
1,2015,191,99.98999786,Cardio Equipment,Footwear,LATAM,2
1,2015,191,99.98999786,Cardio Equipment,Footwear,LATAM,2
4,2015,249,54.97000122,Boxing & MMA,Footwear,LATAM,2
4,2017,191,99.98999786,Cardio Equipment,Footwear,LATAM,2
5,2015,365,59.99000168,Cleats,Apparel,LATAM,2
1,2015,365,59.99000168,Cleats,Apparel,LATAM,2
5,2017,365,59.99000168,Cleats,Apparel,LATAM,2
2,2015,365,59.99000168,Cleats,Apparel,LATAM,2
3,2017,502,50.0,Women's Apparel,Golf,LATAM,2
5,2015,502,50.0,Women's Apparel,Golf,LATAM,2
2,2017,627,39.99000168,Shop By Sport,Golf,LATAM,2
3,2017,627,39.99000168,Shop By Sport,Golf,LATAM,2
3,2017,502,50.0,Women's Apparel,Golf,LATAM,2
1,2016,44,59.99000168,Baseball & Softball,Fitness,Pacific Asia,2
10,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,2
1,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,2
11,2015,365,59.99000168,Cleats,Apparel,Pacific Asia,2
12,2015,627,39.99000168,Shop By Sport,Golf,Pacific Asia,2
4,2016,502,50.0,Women's Apparel,Golf,USCA,2
8,2016,828,31.98999977,Electronics,Outdoors,USCA,2
9,2015,191,99.98999786,Cardio Equipment,Footwear,Europe,3
10,2015,365,59.99000168,Cleats,Apparel,Europe,3
10,2015,365,59.99000168,Cleats,Apparel,Europe,3
8,2017,627,39.99000168,Shop By Sport,Golf,Europe,3
6,2017,627,39.99000168,Shop By Sport,Golf,Europe,3
9,2015,502,50.0,Women's Apparel,Golf,Europe,3
10,2015,572,39.99000168,Girls' Apparel,Golf,Europe,3
8,2015,627,39.99000168,Shop By Sport,Golf,Europe,3
6,2017,502,50.0,Women's Apparel,Golf,Europe,3
4,2015,172,30.0,Cardio Equipment,Footwear,LATAM,3
3,2017,191,99.98999786,Cardio Equipment,Footwear,LATAM,3
2,2017,191,99.98999786,Cardio Equipment,Footwear,LATAM,3
5,2015,191,99.98999786,Cardio Equipment,Footwear,LATAM,3
1,2015,191,99.98999786,Cardio Equipment,Footwear,LATAM,3
4,2015,365,59.99000168,Cleats,Apparel,LATAM,3
3,2017,365,59.99000168,Cleats,Apparel,LATAM,3
5,2017,365,59.99000168,Cleats,Apparel,LATAM,3
4,2015,627,39.99000168,Shop By Sport,Golf,LATAM,3
6,2017,502,50.0,Women's Apparel,Golf,LATAM,3
5,2017,627,39.99000168,Shop By Sport,Golf,LATAM,3
3,2017,885,24.98999977,Accessories,Outdoors,LATAM,3
2,2015,926,15.98999977,Trade-In,Outdoors,LATAM,3
2,2015,823,51.99000168,Electronics,Outdoors,LATAM,3
2,2016,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,3
1,2016,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,3
1,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,3
11,2015,365,59.99000168,Cleats,Apparel,Pacific Asia,3
12,2015,365,59.99000168,Cleats,Apparel,Pacific Asia,3
2,2016,627,39.99000168,Shop By Sport,Golf,Pacific Asia,3
1,2016,885,24.98999977,Accessories,Outdoors,Pacific Asia,3
4,2016,627,39.99000168,Shop By Sport,Golf,USCA,3
6,2016,502,50.0,Women's Apparel,Golf,USCA,3
6,2016,627,39.99000168,Shop By Sport,Golf,USCA,3
1,2017,282,31.98999977,Electronics,Footwear,Africa,4
12,2016,627,39.99000168,Shop By Sport,Golf,Africa,4
1,2017,502,50.0,Women's Apparel,Golf,Africa,4
9,2015,365,59.99000168,Cleats,Apparel,Europe,4
9,2015,365,59.99000168,Cleats,Apparel,Europe,4
9,2015,365,59.99000168,Cleats,Apparel,Europe,4
8,2015,365,59.99000168,Cleats,Apparel,Europe,4
8,2015,365,59.99000168,Cleats,Apparel,Europe,4
8,2015,365,59.99000168,Cleats,Apparel,Europe,4
8,2015,821,51.99000168,Electronics,Outdoors,Europe,4
1,2015,191,99.98999786,Cardio Equipment,Footwear,LATAM,4
6,2017,502,50.0,Women's Apparel,Golf,LATAM,4
5,2017,627,39.99000168,Shop By Sport,Golf,LATAM,4
2,2017,627,39.99000168,Shop By Sport,Golf,LATAM,4
2,2016,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,4
1,2016,235,34.99000168,Fitness Accessories,Footwear,Pacific Asia,4
11,2015,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,4
12,2015,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,4
2,2016,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,4
9,2016,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,4
3,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,4
1,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,4
2,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,4
3,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,4
2,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,4
1,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,4
3,2016,567,25.0,Girls' Apparel,Golf,Pacific Asia,4
9,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,4
2,2016,627,39.99000168,Shop By Sport,Golf,Pacific Asia,4
11,2015,627,39.99000168,Shop By Sport,Golf,Pacific Asia,4
6,2016,44,59.99000168,Baseball & Softball,Fitness,USCA,4
8,2016,191,99.98999786,Cardio Equipment,Footwear,USCA,4
4,2016,365,59.99000168,Cleats,Apparel,USCA,4
6,2016,365,59.99000168,Cleats,Apparel,USCA,4
7,2016,365,59.99000168,Cleats,Apparel,USCA,4
5,2016,502,50.0,Women's Apparel,Golf,USCA,4
5,2016,502,50.0,Women's Apparel,Golf,USCA,4
5,2016,502,50.0,Women's Apparel,Golf,USCA,4
11,2016,502,50.0,Women's Apparel,Golf,Africa,5
12,2016,627,39.99000168,Shop By Sport,Golf,Africa,5
1,2017,502,50.0,Women's Apparel,Golf,Africa,5
8,2015,172,30.0,Cardio Equipment,Footwear,Europe,5
8,2015,365,59.99000168,Cleats,Apparel,Europe,5
10,2015,365,59.99000168,Cleats,Apparel,Europe,5
10,2015,502,50.0,Women's Apparel,Golf,Europe,5
10,2016,502,50.0,Women's Apparel,Golf,Europe,5
7,2015,564,30.0,Girls' Apparel,Golf,Europe,5
10,2015,565,70.0,Girls' Apparel,Golf,Europe,5
10,2015,502,50.0,Women's Apparel,Golf,Europe,5
5,2015,191,99.98999786,Cardio Equipment,Footwear,LATAM,5
5,2015,249,54.97000122,Boxing & MMA,Footwear,LATAM,5
2,2017,365,59.99000168,Cleats,Apparel,LATAM,5
5,2015,365,59.99000168,Cleats,Apparel,LATAM,5
5,2017,365,59.99000168,Cleats,Apparel,LATAM,5
2,2017,365,59.99000168,Cleats,Apparel,LATAM,5
4,2017,365,59.99000168,Cleats,Apparel,LATAM,5
5,2017,502,50.0,Women's Apparel,Golf,LATAM,5
2,2017,627,39.99000168,Shop By Sport,Golf,LATAM,5
2,2017,567,25.0,Girls' Apparel,Golf,LATAM,5
1,2016,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,5
12,2015,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,5
3,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,5
11,2015,365,59.99000168,Cleats,Apparel,Pacific Asia,5
2,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,5
12,2015,627,39.99000168,Shop By Sport,Golf,Pacific Asia,5
11,2015,565,70.0,Girls' Apparel,Golf,Pacific Asia,5
11,2015,502,50.0,Women's Apparel,Golf,Pacific Asia,5
1,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,5
12,2015,502,50.0,Women's Apparel,Golf,Pacific Asia,5
6,2016,191,99.98999786,Cardio Equipment,Footwear,USCA,5
5,2016,502,50.0,Women's Apparel,Golf,USCA,5
7,2016,502,50.0,Women's Apparel,Golf,USCA,5
7,2016,906,24.98999977,Accessories,Outdoors,USCA,5
11,2017,1352,252.8800049,Consumer Electronics,Technology,Europe,1
10,2016,191,99.98999786,Cardio Equipment,Footwear,Europe,1
8,2015,403,129.9900055,Men's Footwear,Apparel,Europe,1
10,2016,403,129.9900055,Men's Footwear,Apparel,Europe,1
10,2016,403,129.9900055,Men's Footwear,Apparel,Europe,1
6,2015,1004,399.980011,Fishing,Fan Shop,Europe,1
9,2015,1004,399.980011,Fishing,Fan Shop,Europe,1
8,2015,1004,399.980011,Fishing,Fan Shop,Europe,1
9,2015,957,299.980011,Camping & Hiking,Fan Shop,Europe,1
7,2017,957,299.980011,Camping & Hiking,Fan Shop,Europe,1
8,2015,957,299.980011,Camping & Hiking,Fan Shop,Europe,1
10,2017,1346,31.07999992,Books ,Book Shop,Europe,1
2,2015,191,99.98999786,Cardio Equipment,Footwear,LATAM,1
3,2017,191,99.98999786,Cardio Equipment,Footwear,LATAM,1
3,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
5,2017,403,129.9900055,Men's Footwear,Apparel,LATAM,1
2,2017,627,39.99000168,Shop By Sport,Golf,LATAM,1
2,2015,1004,399.980011,Fishing,Fan Shop,LATAM,1
2,2015,957,299.980011,Camping & Hiking,Fan Shop,LATAM,1
3,2017,957,299.980011,Camping & Hiking,Fan Shop,LATAM,1
12,2017,1359,84.40000153,Pet Supplies,Pet Shop,Pacific Asia,1
1,2018,1359,84.40000153,Pet Supplies,Pet Shop,Pacific Asia,1
1,2016,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,1
12,2015,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
3,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
1,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
3,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
1,2016,403,129.9900055,Men's Footwear,Apparel,Pacific Asia,1
11,2016,627,39.99000168,Shop By Sport,Golf,Pacific Asia,1
1,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,1
11,2017,1355,532.5800171,Garden,Outdoors,Pacific Asia,1
12,2015,957,299.980011,Camping & Hiking,Fan Shop,Pacific Asia,1
12,2015,1004,399.980011,Fishing,Fan Shop,Pacific Asia,1
12,2017,1346,31.07999992,Books ,Book Shop,Pacific Asia,1
1,2018,1362,39.75,Video Games,Discs Shop,Pacific Asia,1
11,2017,1358,260.6499939,Music,Discs Shop,Pacific Asia,1
4,2016,502,50.0,Women's Apparel,Golf,USCA,1
4,2016,957,299.980011,Camping & Hiking,Fan Shop,USCA,1
4,2016,957,299.980011,Camping & Hiking,Fan Shop,USCA,1
8,2016,957,299.980011,Camping & Hiking,Fan Shop,USCA,1
10,2016,249,54.97000122,Boxing & MMA,Footwear,Africa,2
7,2017,191,99.98999786,Cardio Equipment,Footwear,Europe,2
8,2015,365,59.99000168,Cleats,Apparel,Europe,2
8,2015,502,50.0,Women's Apparel,Golf,Europe,2
2,2017,365,59.99000168,Cleats,Apparel,LATAM,2
3,2017,365,59.99000168,Cleats,Apparel,LATAM,2
5,2017,365,59.99000168,Cleats,Apparel,LATAM,2
12,2015,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,2
12,2015,365,59.99000168,Cleats,Apparel,Pacific Asia,2
2,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,2
12,2015,502,50.0,Women's Apparel,Golf,Pacific Asia,2
11,2015,502,50.0,Women's Apparel,Golf,Pacific Asia,2
3,2016,893,24.98999977,Accessories,Outdoors,Pacific Asia,2
8,2015,365,59.99000168,Cleats,Apparel,Europe,3
7,2017,627,39.99000168,Shop By Sport,Golf,Europe,3
5,2017,359,99.98999786,As Seen on  TV!,Footwear,LATAM,3
1,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,3
1,2016,365,59.99000168,Cleats,Apparel,Pacific Asia,3
2,2016,627,39.99000168,Shop By Sport,Golf,Pacific Asia,3
1,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,3
3,2016,885,24.98999977,Accessories,Outdoors,Pacific Asia,3
6,2015,191,99.98999786,Cardio Equipment,Footwear,Europe,4
10,2016,191,99.98999786,Cardio Equipment,Footwear,Europe,4
10,2016,502,50.0,Women's Apparel,Golf,Europe,4
10,2016,502,50.0,Women's Apparel,Golf,Europe,4
3,2016,191,99.98999786,Cardio Equipment,Footwear,Pacific Asia,4
1,2016,502,50.0,Women's Apparel,Golf,Pacific Asia,4
10,2016,365,59.99000168,Cleats,Apparel,Africa,5
10,2016,627,39.99000168,Shop By Sport,Golf,Europe,5
9,2015,502,50.0,Women's Apparel,Golf,Europe,5
10,2016,906,24.98999977,Accessories,Outdoors,Europe,5
3,2017,172,30.0,Cardio Equipment,Footwear,LATAM,5
5,2017,365,59.99000168,Cleats,Apparel,LATAM,5
3,2017,502,50.0,Women's Apparel,Golf,LATAM,5
3,2017,627,39.99000168,Shop By Sport,Golf,LATAM,5
5,2017,627,39.99000168,Shop By Sport,Golf,LATAM,5
4,2017,502,50.0,Women's Apparel,Golf,LATAM,5
3,2017,502,50.0,Women's Apparel,Golf,LATAM,5
1,2017,365,59.99000168,Cleats,Apparel,Pacific Asia,5
8,2016,502,50.0,Women's Apparel,Golf,USCA,5
10,2016,44,59.99000168,Baseball & Softball,Fitness,Africa,1
1,2017,403,129.9900055,Men's Footwear,Apparel,Africa,1
9,2016,403,129.9900055,Men's Footwear,Apparel,Africa,1
10,2016,403,129.9900055,Men's Footwear,Apparel,Africa,1
1,2017,957,299.980011,Camping & Hiking,Fan Shop,Africa,1
1,2017,957,299.980011,Camping & Hiking,Fan Shop,Africa,1
12,2016,957,299.980011,Camping & Hiking,Fan Shop,Africa,1
11,2017,1351,1500.0,Computers,Technology,Europe,1
7,2015,191,99.98999786,Cardio Equipment,Footwear,Europe,1
